0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
4.04122e-05,2.10406e-05,2.11225e-05,2.13088e-05,2.13833e-05,2.15099e-05,2.15025e-05,2.15397e-05,2.16888e-05,2.16441e-05,2.17931e-05,2.17633e-05,2.17856e-05,2.17856e-05,2.18527e-05,2.18601e-05,2.18974e-05,2.19495e-05,2.19719e-05,2.20315e-05,2.20464e-05,2.20464e-05,2.2106e-05,2.21507e-05,2.21805e-05,2.22252e-05,2.22476e-05,2.22997e-05,2.23519e-05,2.24338e-05,2.25232e-05,2.25903e-05,2.26722e-05,2.2784e-05,2.29256e-05,2.31714e-05,2.36855e-05,2.63305e-05,2.79919e-05,2.55333e-05,2.39463e-05,2.38271e-05,2.39388e-05,2.414e-05,2.44082e-05,2.47509e-05,2.50788e-05,2.55556e-05,2.60399e-05,2.66434e-05,2.72618e-05,2.80367e-05,2.9117e-05,3.00409e-05,3.14119e-05,3.29914e-05,3.49584e-05,3.72233e-05,3.97863e-05,4.47931e-05
0.000389131,5.06642e-06,5.11858e-06,4.7684e-06,4.55978e-06,4.30646e-06,4.31392e-06,4.18726e-06,4.23941e-06,4.35117e-06,4.47783e-06,4.59704e-06,4.87271e-06,5.16328e-06,5.49856e-06,5.91579e-06,6.37773e-06,6.88437e-06,7.45806e-06,8.16589e-06,8.94821e-06,9.80502e-06,1.07661e-05,1.18241e-05,1.30386e-05,1.43722e-05,1.58699e-05,1.75388e-05,1.94238e-05,2.13386e-05,2.39165e-05,2.63528e-05,2.92883e-05,3.25295e-05,3.61952e-05,4.04345e-05,4.53147e-05,5.17818e-05,5.09473e-05,5.49781e-05,6.30249e-05,7.07512e-05,7.9066e-05,8.82228e-05,9.79011e-05,0.000108921,0.000120409,0.000134409,0.000149057,0.000165761,0.000183606,0.000203968,0.000233323,0.000251265,0.000277789,0.000309261,0.000343325,0.000380488,0.000419231,0.000471296
200.0,222.21596119784658,246.89966705541397,274.3252341707355,304.79722796037163,338.6540449082653,376.2716705141443,418.0678546740995,464.5067508616332,516.1040706280322,573.4328106636467,637.129616020025,707.9018501575238,786.5354503324395,873.9036555590206,970.9767040717979,1078.8326079801568,1198.6691247694505,1331.8170585941243,1479.7550390759088,1644.12594172805,1826.7551323570665,2029.6707380491223,2255.126169853639,2505.6251472822255,2783.949502524075,3093.190073148267,3436.7810263614,3818.5379959970965,4242.7004557549635,4713.9787992506535,5237.606649708772,5819.3989802063315,6465.81668990159,7184.038353377801,7982.0399398902055,8868.683387811516,9853.81501790955,10948.374878352719,12164.518235737542,13515.750561315735,15017.077511465535,16685.171567964415,18538.557188630944,20597.816524464342,22885.817987803675,25427.970209793722,28252.504207397626,31390.786893465367,34877.669411440744,38751.87416302021,43056.4248267677,47839.124143114896,53153.08477162696,59057.31911578859,65617.3946654144,72906.16213436761,81004.56447967279,90002.53578631685,100000.0
