0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
3.87433e-05,2.08245e-05,2.09884e-05,2.12194e-05,2.1279e-05,2.12715e-05,2.13088e-05,2.12641e-05,2.14429e-05,2.13907e-05,2.13982e-05,2.14429e-05,2.1428e-05,2.14503e-05,2.14429e-05,2.14727e-05,2.14652e-05,2.14578e-05,2.14652e-05,2.1495e-05,2.15025e-05,2.15248e-05,2.14727e-05,2.15025e-05,2.15025e-05,2.15025e-05,2.15099e-05,2.15099e-05,2.15174e-05,2.15323e-05,2.15546e-05,2.15397e-05,2.16292e-05,2.16441e-05,2.16813e-05,2.18303e-05,2.2173e-05,2.39537e-05,2.51011e-05,2.32981e-05,2.21879e-05,2.20538e-05,2.2106e-05,2.23072e-05,2.24711e-05,2.26275e-05,2.29032e-05,2.32534e-05,2.3693e-05,2.41176e-05,2.4736e-05,2.53023e-05,2.61666e-05,2.70606e-05,2.83421e-05,2.98024e-05,3.18291e-05,3.40643e-05,3.70445e-05,4.375e-05
0.000482859,5.07387e-06,4.91741e-06,4.67899e-06,4.52998e-06,4.46293e-06,4.43312e-06,4.38097e-06,4.43312e-06,4.50763e-06,4.7237e-06,4.93231e-06,5.25269e-06,5.57306e-06,5.95304e-06,6.46713e-06,7.01848e-06,7.62945e-06,8.32981e-06,9.14192e-06,1.00583e-05,1.10269e-05,1.21967e-05,1.34856e-05,1.48565e-05,1.6369e-05,1.83136e-05,2.01986e-05,2.2404e-05,2.49074e-05,2.7612e-05,3.0637e-05,3.40866e-05,3.78417e-05,4.2178e-05,4.6842e-05,5.29664e-05,5.95453e-05,6.15721e-05,6.74059e-05,7.61603e-05,8.53394e-05,9.45483e-05,0.000106313,0.000117831,0.000131072,0.000145563,0.000161798,0.00017988,0.00019917,0.000228823,0.000246527,0.000273677,0.000304403,0.00033799,0.000372412,0.000417205,0.000462117,0.000512574,0.0005886
200.0,222.21596119784658,246.89966705541397,274.3252341707355,304.79722796037163,338.6540449082653,376.2716705141443,418.0678546740995,464.5067508616332,516.1040706280322,573.4328106636467,637.129616020025,707.9018501575238,786.5354503324395,873.9036555590206,970.9767040717979,1078.8326079801568,1198.6691247694505,1331.8170585941243,1479.7550390759088,1644.12594172805,1826.7551323570665,2029.6707380491223,2255.126169853639,2505.6251472822255,2783.949502524075,3093.190073148267,3436.7810263614,3818.5379959970965,4242.7004557549635,4713.9787992506535,5237.606649708772,5819.3989802063315,6465.81668990159,7184.038353377801,7982.0399398902055,8868.683387811516,9853.81501790955,10948.374878352719,12164.518235737542,13515.750561315735,15017.077511465535,16685.171567964415,18538.557188630944,20597.816524464342,22885.817987803675,25427.970209793722,28252.504207397626,31390.786893465367,34877.669411440744,38751.87416302021,43056.4248267677,47839.124143114896,53153.08477162696,59057.31911578859,65617.3946654144,72906.16213436761,81004.56447967279,90002.53578631685,100000.0
