0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-7.39101e-06,1.59742e-05,0.000116766,-5.50153e-05,2.06829e-05,0.000132621,-1.34111e-05,1.87756e-05,0.000120044,9.35798e-05,-3.58822e-05,9.656e-05,-3.27827e-06,2.73586e-05,0.00011915,-3.69551e-05,5.87704e-05,6.52079e-05,2.6703e-05,0.000110031,1.49012e-06,2.05637e-05,2.19942e-05,9.59639e-05,-2.80739e-05,0.000116408,-2.74779e-05,4.35712e-05,9.14936e-05,-3.65379e-05
-1.15038e-05,0.000122429,-2.56301e-06,5.96051e-08,0.000122727,-6.0797e-06,-2.2173e-05,0.000122488,-6.61614e-06,-2.56301e-05,6.45523e-05,9.76925e-05,-3.73723e-05,0.000119508,3.40941e-05,-1.15038e-05,0.000110448,-5.3108e-05,8.52947e-05,4.61938e-05,-3.13523e-05,0.00011468,0.000113905,-3.33788e-05,8.29701e-05,4.43461e-05,-2.4438e-06,0.000117004,-1.07289e-05,7.50427e-05
