0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4.828e-05,2.14205e-05,2.13311e-05,2.17335e-05,2.15993e-05,2.19197e-05,2.20166e-05,2.21134e-05,2.22028e-05,2.23668e-05,2.24785e-05,2.26499e-05,2.27691e-05,2.29852e-05,2.31193e-05,2.34396e-05,2.35812e-05,2.3991e-05,2.53023e-05,2.58089e-05,2.53097e-05,2.55407e-05,2.62783e-05,2.7232e-05,2.85284e-05,3.01452e-05,3.26934e-05,3.53756e-05,3.95181e-05,4.73263e-05
0.000416042,4.84291e-06,4.56724e-06,4.38842e-06,4.49273e-06,4.7386e-06,5.17073e-06,6.0648e-06,6.83966e-06,7.92003e-06,9.43994e-06,1.14963e-05,1.39848e-05,1.6749e-05,2.06606e-05,2.59654e-05,3.06147e-05,3.75661e-05,4.75722e-05,5.52686e-05,6.64e-05,8.26051e-05,0.000102625,0.000126445,0.000155867,0.000193254,0.000254961,0.000294866,0.000360938,0.000451179
200.0,247.79807418841818,307.019427857444,380.39411480752295,471.30464540956115,583.9419174427233,723.4984129009954,896.4075669762183,1110.6403439231617,1376.0726917006093,1704.9408147334193,2112.4052524808717,2617.249767351296,3242.747260098683,4017.7326306611158,4977.932042408957,6167.609867748794,7641.609237868178,9467.880264220801,11730.612480602229,14534.115908719275,18007.629661059436,22311.279753543873,27643.460778036082,34249.98172350206,42435.39756036165,52577.04896438757,65142.457399427025,80710.87745739543,100000.0
