0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4.17533e-05,4.02334e-05,3.97267e-05,4.17533e-05,4.28858e-05,4.19619e-05,3.95777e-05,3.98757e-05,4.14553e-05,4.1038e-05,4.15745e-05,4.16043e-05,3.85048e-05,4.24387e-05,4.00248e-05,4.20215e-05,4.03824e-05,4.07102e-05,3.88625e-05,3.94883e-05,4.1038e-05,4.0889e-05,4.2856e-05,4.2707e-05,4.26176e-05,4.02632e-05,4.16639e-05,4.22301e-05,4.06506e-05,4.02036e-05
3.61803e-05,3.64187e-05,3.59716e-05,3.77598e-05,3.77598e-05,3.56438e-05,3.68955e-05,3.70147e-05,3.68955e-05,3.67465e-05,3.73127e-05,3.71041e-05,3.60908e-05,3.88327e-05,3.8475e-05,3.79088e-05,3.80578e-05,3.7581e-05,3.67763e-05,3.68359e-05,3.64783e-05,3.68657e-05,3.86836e-05,3.68359e-05,3.70743e-05,3.63591e-05,3.7879e-05,3.89519e-05,3.74021e-05,3.62101e-05
