0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.00588992,-0.00224496,0.00386716,-0.010911,0.0083943,-0.0092898,5.9128e-05,-0.00378133,-0.0043278,0.00167371,-0.00960833,0.00238706,-0.00564387,-0.00349809,0.00326349,-0.00537589,0.000947002,-0.00697139,0.0107976,-0.0106898,0.00675872,-0.00933272,4.57766e-05,-0.00354196,-0.00136567,0.00587562,-0.00950629,0.00046158,-0.000226022,0.00604823
-0.00453284,-0.00282194,-0.00312807,-8.20165e-05,-0.00148297,-0.00640967,0.00794035,-0.00986964,0.00404742,0.000911716,-0.00463775,0.00938135,-0.0099135,0.00703815,0.00183678,0.000764851,0.00153447,0.00428107,0.00275041,-0.000261309,0.00794894,-0.00650695,0.00818449,-0.0100661,-0.00417712,0.00305368,-0.000412943,0.00487807,-0.000875477,0.00778964
