0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
2.06531e-05,2.06457e-05,2.06643e-05,2.06457e-05,2.06457e-05,2.06606e-05,2.06569e-05,2.06494e-05,2.06643e-05,2.0668e-05,2.06569e-05,2.06569e-05,2.06457e-05,2.06569e-05,2.06606e-05,2.06569e-05,2.06718e-05,2.06494e-05,2.06419e-05,2.06606e-05,2.06494e-05,2.0668e-05,2.0668e-05,2.06569e-05,2.0668e-05,2.06457e-05,2.06643e-05,2.06308e-05,2.06196e-05,2.06233e-05,2.06419e-05,2.06419e-05,2.06419e-05,2.06196e-05,2.06233e-05,2.0627e-05,2.06084e-05,2.06121e-05,2.06196e-05,2.06196e-05,2.06196e-05,2.06159e-05,2.06233e-05,2.06047e-05,2.06159e-05,2.06196e-05,2.06084e-05,2.06121e-05,2.0627e-05,2.06084e-05,2.06047e-05,2.0601e-05,2.05935e-05,2.05972e-05,2.06084e-05,2.0601e-05,2.06047e-05,2.05935e-05,2.05935e-05,2.06308e-05,2.05898e-05,2.05823e-05,2.05823e-05,2.05861e-05,2.05861e-05,2.0601e-05,2.05861e-05,2.05935e-05,2.05712e-05,2.05823e-05,2.05861e-05,2.05972e-05,2.05861e-05,2.05823e-05,2.05898e-05,2.05898e-05,2.0601e-05,2.06047e-05,2.05823e-05,2.05823e-05,2.05823e-05,2.05749e-05,2.05786e-05,2.05861e-05,2.05674e-05,2.05674e-05,2.05674e-05,2.05823e-05,2.05823e-05,2.05749e-05,2.05898e-05,2.05823e-05,2.05786e-05,2.05823e-05,2.05749e-05,2.05972e-05,2.05823e-05,2.05823e-05,2.05749e-05,2.05749e-05,2.05898e-05,2.05563e-05,2.05749e-05,2.05823e-05,2.05488e-05,2.05749e-05,2.05898e-05,2.05823e-05,2.05749e-05,2.05749e-05,2.05674e-05,2.05786e-05,2.05712e-05,2.05637e-05,2.05637e-05,2.05525e-05,2.05712e-05,2.05749e-05,2.05823e-05,2.05674e-05,2.05749e-05,2.05712e-05,2.05823e-05,2.05935e-05,2.0601e-05,2.05935e-05,2.06121e-05,2.05823e-05,2.05861e-05,2.05823e-05,2.05972e-05,2.05823e-05,2.05898e-05,2.05786e-05,2.05749e-05,2.05674e-05,2.05823e-05,2.05823e-05,2.056e-05,2.05488e-05,2.05712e-05,2.056e-05,2.05749e-05,2.05637e-05,2.05637e-05,2.056e-05,2.056e-05,2.05749e-05,2.05451e-05,2.056e-05,2.05563e-05,2.05637e-05,2.056e-05,2.05525e-05,2.05525e-05,2.05414e-05,2.056e-05,2.05525e-05,2.05488e-05,2.05563e-05,2.05525e-05,2.05414e-05,2.05637e-05,2.05488e-05,2.05525e-05,2.05525e-05,2.05376e-05,2.05525e-05,2.05451e-05,2.05265e-05,2.05302e-05,2.05339e-05,2.05302e-05,2.05414e-05,2.05376e-05,2.05525e-05,2.05153e-05,2.05339e-05,2.05227e-05,2.05227e-05,2.05339e-05,2.05339e-05,2.05265e-05,2.05339e-05,2.0519e-05,2.05339e-05,2.05265e-05,2.0519e-05,2.05376e-05,2.0519e-05,2.05265e-05,2.0519e-05,2.05376e-05,2.05339e-05,2.0519e-05,2.05302e-05,2.05265e-05,2.05078e-05,2.05004e-05,2.05376e-05
5.95304e-06,5.94187e-06,5.97539e-06,5.95677e-06,5.96049e-06,5.95677e-06,5.95304e-06,5.96049e-06,5.97912e-06,5.96049e-06,5.96794e-06,5.97539e-06,5.9903e-06,5.96422e-06,5.98285e-06,5.97167e-06,5.96794e-06,5.96049e-06,5.95304e-06,5.97539e-06,5.96049e-06,5.98657e-06,5.9903e-06,5.96422e-06,5.94932e-06,5.94932e-06,5.95304e-06,5.95304e-06,5.93442e-06,5.91579e-06,5.92324e-06,5.94932e-06,5.92697e-06,5.91952e-06,5.91579e-06,5.91952e-06,5.91206e-06,5.91952e-06,5.91579e-06,5.90461e-06,5.91206e-06,5.91206e-06,5.90461e-06,5.91206e-06,5.91579e-06,5.91579e-06,5.90834e-06,5.89344e-06,5.91206e-06,5.89344e-06,5.87854e-06,5.88971e-06,5.88971e-06,5.87854e-06,5.89716e-06,5.88971e-06,5.88599e-06,5.86364e-06,5.88971e-06,5.87481e-06,5.89344e-06,5.88971e-06,5.88599e-06,5.86736e-06,5.87109e-06,5.86364e-06,5.87854e-06,5.86736e-06,5.86364e-06,5.86736e-06,5.86736e-06,5.85619e-06,5.87109e-06,5.86736e-06,5.86736e-06,5.85619e-06,5.85991e-06,5.85991e-06,5.85619e-06,5.87481e-06,5.85991e-06,5.85246e-06,5.87109e-06,5.83011e-06,5.85619e-06,5.85246e-06,5.85619e-06,5.85619e-06,5.87854e-06,5.85246e-06,5.84501e-06,5.83383e-06,5.85246e-06,5.84501e-06,5.84873e-06,5.84501e-06,5.84873e-06,5.83011e-06,5.83383e-06,5.84128e-06,5.84501e-06,5.83383e-06,5.83011e-06,5.82266e-06,5.81893e-06,5.83756e-06,5.82638e-06,5.82638e-06,5.83756e-06,5.83011e-06,5.82638e-06,5.81893e-06,5.81893e-06,5.82638e-06,5.81893e-06,5.82638e-06,5.79658e-06,5.80403e-06,5.79658e-06,5.82638e-06,5.79286e-06,5.82638e-06,5.85619e-06,5.87481e-06,5.85619e-06,5.85619e-06,5.84501e-06,5.85619e-06,5.84501e-06,5.84873e-06,5.84128e-06,5.85619e-06,5.84128e-06,5.84128e-06,5.83756e-06,5.83011e-06,5.82266e-06,5.82638e-06,5.81893e-06,5.80776e-06,5.83383e-06,5.80403e-06,5.81521e-06,5.80403e-06,5.81148e-06,5.81893e-06,5.80776e-06,5.79286e-06,5.79658e-06,5.79658e-06,5.79658e-06,5.81148e-06,5.80031e-06,5.79286e-06,5.79286e-06,5.79286e-06,5.80776e-06,5.79286e-06,5.80776e-06,5.79658e-06,5.79286e-06,5.79658e-06,5.79286e-06,5.78168e-06,5.79286e-06,5.78913e-06,5.76678e-06,5.7556e-06,5.74815e-06,5.77423e-06,5.76305e-06,5.76305e-06,5.76305e-06,5.74443e-06,5.7705e-06,5.74443e-06,5.74815e-06,5.7556e-06,5.76305e-06,5.75188e-06,5.76305e-06,5.76678e-06,5.76305e-06,5.7556e-06,5.7407e-06,5.74443e-06,5.76305e-06,5.7407e-06,5.74815e-06,5.74443e-06,5.74815e-06,5.74443e-06,5.74815e-06,5.74815e-06,5.7407e-06,5.7407e-06,5.75933e-06,5.74443e-06,5.75188e-06,5.73325e-06
