0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4.22301e-05,4.01142e-05,4.33924e-05,4.15149e-05,4.32732e-05,4.21705e-05,4.20513e-05,4.16043e-05,4.12466e-05,4.00546e-05,3.95777e-05,4.3452e-05,4.15447e-05,4.13361e-05,4.00248e-05,3.88923e-05,4.29454e-05,4.12466e-05,3.94883e-05,4.39587e-05,4.18427e-05,4.23195e-05,4.16341e-05,3.79982e-05,3.69551e-05,4.38394e-05,4.39587e-05,3.85048e-05,4.21705e-05,4.16937e-05
3.5614e-05,4.06208e-05,3.82962e-05,3.62399e-05,3.51372e-05,3.76704e-05,3.82366e-05,4.01142e-05,3.32298e-05,3.70445e-05,4.12466e-05,3.94287e-05,3.57928e-05,4.15149e-05,3.76108e-05,3.87433e-05,3.98161e-05,3.64485e-05,3.65081e-05,3.73425e-05,3.70743e-05,3.49584e-05,3.57034e-05,3.68061e-05,3.60014e-05,3.87433e-05,4.0889e-05,3.54054e-05,3.58226e-05,3.61206e-05
